[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Run ShowPageTrace Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Tag[ view_end ] --END-- [ RunTime:0.000977s ]
[ 2017-01-07T17:42:05+08:00 ] /api.rar | INFO: Tag[ route_check ] --START--
[ 2017-01-07T17:42:05+08:00 ] /api.rar | INFO: Run CheckRoute Behavior [ RunTime:0.000976s ]
[ 2017-01-07T17:42:05+08:00 ] /api.rar | INFO: Tag[ route_check ] --END-- [ RunTime:0.000976s ]
[ 2017-01-07T17:42:05+08:00 ] /api.rar | INFO: Tag[ app_begin ] --START--
[ 2017-01-07T17:42:05+08:00 ] /api.rar | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:42:05+08:00 ] /api.rar | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000977s ]
[ 2017-01-07T17:42:06+08:00 ] /api.rar | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.002930s ]
[ 2017-01-07T17:42:06+08:00 ] /api.rar | SQL: SELECT `id` FROM `pay_user` WHERE mypayurlname='api.rar' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Tag[ view_template ] --START--
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Tag[ view_parse ] --START--
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Run ParseTemplate Behavior [ RunTime:0.014649s ]
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014649s ]
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Tag[ view_filter ] --START--
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Run ContentReplace Behavior [ RunTime:0.000976s ]
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001953s ]
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Tag[ view_end ] --START--
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:06+08:00 ] /api.rar | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-01-07T17:42:07+08:00 ] /img/body.png | INFO: Tag[ route_check ] --START--
[ 2017-01-07T17:42:07+08:00 ] /img/body.png | INFO: Run CheckRoute Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:42:07+08:00 ] /img/body.png | INFO: Tag[ route_check ] --END-- [ RunTime:0.000977s ]
[ 2017-01-07T17:42:07+08:00 ] /img/body.png | INFO: Tag[ app_begin ] --START--
[ 2017-01-07T17:42:07+08:00 ] /img/body.png | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:07+08:00 ] /img/body.png | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000976s ]
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.002930s ]
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | SQL: SELECT `id` FROM `pay_user` WHERE mypayurlname='img/body.png' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Tag[ view_template ] --START--
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Run LocationTemplate Behavior [ RunTime:0.000976s ]
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Tag[ view_template ] --END-- [ RunTime:0.000976s ]
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Tag[ view_parse ] --START--
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Run ParseTemplate Behavior [ RunTime:0.004883s ]
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004883s ]
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Tag[ view_filter ] --START--
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000977s ]
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Tag[ view_end ] --START--
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:08+08:00 ] /img/body.png | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-01-07T17:42:12+08:00 ] /api.rar | INFO: Tag[ route_check ] --START--
[ 2017-01-07T17:42:12+08:00 ] /api.rar | INFO: Run CheckRoute Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:42:12+08:00 ] /api.rar | INFO: Tag[ route_check ] --END-- [ RunTime:0.000977s ]
[ 2017-01-07T17:42:12+08:00 ] /api.rar | INFO: Tag[ app_begin ] --START--
[ 2017-01-07T17:42:12+08:00 ] /api.rar | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000976s ]
[ 2017-01-07T17:42:12+08:00 ] /api.rar | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000976s ]
[ 2017-01-07T17:42:13+08:00 ] /api.rar | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.001954s ]
[ 2017-01-07T17:42:13+08:00 ] /api.rar | SQL: SELECT `id` FROM `pay_user` WHERE mypayurlname='api.rar' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Tag[ view_template ] --START--
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Run LocationTemplate Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Tag[ view_template ] --END-- [ RunTime:0.000977s ]
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Tag[ view_parse ] --START--
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Run ParseTemplate Behavior [ RunTime:0.003906s ]
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Tag[ view_parse ] --END-- [ RunTime:0.003906s ]
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Tag[ view_filter ] --START--
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Run ShowRuntime Behavior [ RunTime:0.000976s ]
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000976s ]
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Tag[ view_end ] --START--
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:13+08:00 ] /api.rar | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-01-07T17:42:14+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Tag[ route_check ] --START--
[ 2017-01-07T17:42:14+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Run CheckRoute Behavior [ RunTime:0.000976s ]
[ 2017-01-07T17:42:14+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000976s ]
[ 2017-01-07T17:42:14+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Tag[ app_begin ] --START--
[ 2017-01-07T17:42:14+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:42:14+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000977s ]
[ 2017-01-07T17:42:14+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.001953s ]
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | SQL: SELECT `UserName` FROM `pay_user` WHERE id=348 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | SQL: SHOW COLUMNS FROM `pay_sjapi` [ RunTime:0.001954s ]
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | SQL: SELECT * FROM `pay_sjapi` WHERE xz=1  [ RunTime:0.000000s ]
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Tag[ view_template ] --START--
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Run LocationTemplate Behavior [ RunTime:0.000976s ]
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000976s ]
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Tag[ view_parse ] --START--
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | NOTIC: [8] Undefined index: UserID fbc2e98c9523f6226ddb0fa57fd41cc5.php 第 40 行.
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | NOTIC: [8] Undefined index: UserID fbc2e98c9523f6226ddb0fa57fd41cc5.php 第 40 行.
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | NOTIC: [8] Undefined index: UserID fbc2e98c9523f6226ddb0fa57fd41cc5.php 第 40 行.
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | NOTIC: [8] Undefined index: UserID fbc2e98c9523f6226ddb0fa57fd41cc5.php 第 40 行.
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | NOTIC: [8] Undefined index: UserID fbc2e98c9523f6226ddb0fa57fd41cc5.php 第 40 行.
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | NOTIC: [8] Undefined index: UserID fbc2e98c9523f6226ddb0fa57fd41cc5.php 第 40 行.
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Run ParseTemplate Behavior [ RunTime:0.005860s ]
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006836s ]
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Tag[ view_filter ] --START--
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000977s ]
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Tag[ view_end ] --START--
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:42:15+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.3252130812034011 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-01-07T17:45:25+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Tag[ route_check ] --START--
[ 2017-01-07T17:45:25+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Run CheckRoute Behavior [ RunTime:0.000976s ]
[ 2017-01-07T17:45:25+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000976s ]
[ 2017-01-07T17:45:25+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Tag[ app_begin ] --START--
[ 2017-01-07T17:45:25+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:45:25+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-01-07T17:45:25+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.001953s ]
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | SQL: SELECT `UserName` FROM `pay_user` WHERE id=348 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | SQL: SHOW COLUMNS FROM `pay_sjapi` [ RunTime:0.001953s ]
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | SQL: SELECT * FROM `pay_sjapi` WHERE xz=1  [ RunTime:0.000000s ]
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Tag[ view_template ] --START--
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Run LocationTemplate Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000977s ]
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Tag[ view_parse ] --START--
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Run ParseTemplate Behavior [ RunTime:0.007812s ]
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.007812s ]
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Tag[ view_filter ] --START--
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Run TokenBuild Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Run ShowRuntime Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001954s ]
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Tag[ view_end ] --START--
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000976s ]
[ 2017-01-07T17:45:26+08:00 ] /SjtAdminSjt_ShangHu_Sxfs_UserID_348.html?aaa=0.6135286521166563 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000976s ]
[ 2017-01-07T17:45:30+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ route_check ] --START--
[ 2017-01-07T17:45:30+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Run CheckRoute Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:45:30+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000977s ]
[ 2017-01-07T17:45:30+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ app_begin ] --START--
[ 2017-01-07T17:45:30+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000976s ]
[ 2017-01-07T17:45:30+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000976s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.002929s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | NOTIC: [8] Undefined variable: td ShangHuAction.class.php 第 545 行.
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | SQL: UPDATE `pay_user` SET `tongdao`='12|' WHERE id=348 [ RunTime:0.000000s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ view_template ] --START--
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000977s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ view_parse ] --START--
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Run ParseTemplate Behavior [ RunTime:0.006836s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006836s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ view_filter ] --START--
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Run TokenBuild Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000976s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001953s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ view_end ] --START--
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ route_check ] --START--
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Run CheckRoute Behavior [ RunTime:0.000977s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000977s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ app_begin ] --START--
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-01-07T17:45:31+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-01-07T17:45:32+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.002930s ]
[ 2017-01-07T17:45:32+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | NOTIC: [8] Undefined variable: td ShangHuAction.class.php 第 545 行.
[ 2017-01-07T17:45:32+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2017-01-07T17:45:32+08:00 ] /SjtAdminSjt_ShangHu_czfledits.html | SQL: UPDATE `pay_user` SET `tongdao`='12|' WHERE id=348 [ RunTime:0.000000s ]
